AUTHID,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN
ed9073376c5004080ba59ac69f2a1cc3,2.75,2.65,3.5,4.1,4.15,n,n,n,y,y
ed9073376c5004080ba59ac69f2a1cc3,2.75,2.65,3.5,4.1,4.15,n,n,n,y,y
ed9073376c5004080ba59ac69f2a1cc3,2.75,2.65,3.5,4.1,4.15,n,n,n,y,y
ed9073376c5004080ba59ac69f2a1cc3,2.75,2.65,3.5,4.1,4.15,n,n,n,y,y
ed9073376c5004080ba59ac69f2a1cc3,2.75,2.65,3.5,4.1,4.15,n,n,n,y,y
ed9073376c5004080ba59ac69f2a1cc3,2.75,2.65,3.5,4.1,4.15,n,n,n,y,y
ed9073376c5004080ba59ac69f2a1cc3,2.75,2.65,3.5,4.1,4.15,n,n,n,y,y
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
8e228453cfa66cf26d56af6df77624b7,4.5,2.25,4.5,5,3.5,y,n,y,y,n
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
aff70c2dcbd47c664777eb8df02967de,3,2.5,3.75,4.25,4,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
57c2d8496ceb8e92022bcac20cca27e1,3.55,1.4,4.45,4.15,4.8,n,n,y,y,y
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
970197105b41eac939d4fc3cec25137b,4,1.95,4.25,3.55,3.45,y,n,y,y,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
cd99c28741e42fd9792616d3a4328f17,4.75,2.75,3,3.25,2.75,y,n,n,n,n
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
11fc0a8b587b93bb9bfe957f62729d7e,4.25,1.75,4.75,5,4,y,n,y,y,y
6810431fc51108130be92d505ea4944b,2,4,3.75,4,4.25,n,y,y,y,y
6810431fc51108130be92d505ea4944b,2,4,3.75,4,4.25,n,y,y,y,y
6810431fc51108130be92d505ea4944b,2,4,3.75,4,4.25,n,y,y,y,y
6810431fc51108130be92d505ea4944b,2,4,3.75,4,4.25,n,y,y,y,y
6810431fc51108130be92d505ea4944b,2,4,3.75,4,4.25,n,y,y,y,y
6810431fc51108130be92d505ea4944b,2,4,3.75,4,4.25,n,y,y,y,y
6810431fc51108130be92d505ea4944b,2,4,3.75,4,4.25,n,y,y,y,y
